TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_scarlet_14_d	28	1.0	1593	9983	 Mr. Joseph Stangerson. The 	 Mr. Joseph Stangerson. The 
doyle_scarlet_14_d	24	0.9583333333333334	3015	9177	t which was entirely due	t which was entirely une
doyle_scarlet_14_d	23	0.9565217391304348	3262	10777	 Lestrade and Gregson w	 Lestrade and Gregson. 
doyle_scarlet_14_d	26	0.9615384615384616	3887	10483	 detective police force,” 	 detective police force, a
doyle_scarlet_14_d	20	1.0	4377	2057	 “I hardly expected 	 “I hardly expected 
doyle_scarlet_14_d	20	0.95	4795	624	,” Holmes remarked. 	,” Holmes remarked, 
doyle_scarlet_14_d	21	0.9523809523809523	5618	9381	e the whole thing as 	e the whole thing is 
doyle_scarlet_14_d	22	1.0	6446	10862	 Mr. Sherlock Holmes, 	 Mr. Sherlock Holmes, 
doyle_scarlet_14_d	20	0.95	8223	11220	ed Sherlock Holmes. 	ed Sherlock Holmes w
doyle_scarlet_14_d	24	1.0	8571	10862	 Mr. Sherlock Holmes, wh	 Mr. Sherlock Holmes, wh
doyle_scarlet_14_d	22	1.0	10145	5135	. Do not imagine that 	. Do not imagine that 
doyle_scarlet_14_d	25	1.0	14347	1282	,” said Sherlock Holmes, 	,” said Sherlock Holmes, 
doyle_scarlet_14_d	26	0.9615384615384616	14353	11221	d Sherlock Holmes, with a 	d Sherlock Holmes with a l
doyle_scarlet_14_d	22	1.0	17704	9983	 Mr. Joseph Stangerson	 Mr. Joseph Stangerson
doyle_scarlet_14_d	22	1.0	17744	9983	 Mr. Joseph Stangerson	 Mr. Joseph Stangerson
doyle_scarlet_4_d	20	0.95	1932	7844	n the Brixton Road, 	n the Brixton Road. 
doyle_scarlet_4_d	22	1.0	6988	3175	 I have no doubt that 	 I have no doubt that 
doyle_scarlet_4_d	20	0.95	7217	8004	 between ourselves. 	 between ourselves h
doyle_scarlet_4_d	20	1.0	8223	10837	ed Sherlock Holmes. 	ed Sherlock Holmes. 
doyle_scarlet_4_d	22	0.9545454545454546	11186	1030	, showing that that ha	, showing that that wa
doyle_scarlet_4_d	22	0.9545454545454546	12992	9422	 into the room, where 	 into the room where t
doyle_scarlet_4_d	23	0.9565217391304348	14354	8651	 Sherlock Holmes, with 	 Sherlock Holmes with t
doyle_scarlet_4_d	20	0.95	15687	7845	 the Brixton Road. W	 the Brixton Road. I
doyle_scarlet_4_d	25	0.96	16050	2437	he writing on the wall, a	he writing on the wall wa
doyle_scarlet_4_d	26	0.9615384615384616	16292	2893	I flatter myself that I ha	I flatter myself that I ca
doyle_signoffour_4_d	23	0.9565217391304348	3099	2084	. Sherlock Holmes and I	. Sherlock Holmes, and 
doyle_signoffour_4_d	20	0.95	5999	2084	. Sherlock Holmes ga	. Sherlock Holmes, a
doyle_signoffour_4_d	22	1.0	6446	2081	 Mr. Sherlock Holmes, 	 Mr. Sherlock Holmes, 
doyle_signoffour_4_d	20	0.95	6732	10586	 in a paroxysm of am	 in a paroxysm of an
doyle_signoffour_4_d	22	1.0	8571	2081	 Mr. Sherlock Holmes, 	 Mr. Sherlock Holmes, 
doyle_signoffour_4_d	20	1.0	8677	12181	 of the mysterious d	 of the mysterious d
doyle_signoffour_4_d	26	0.9615384615384616	9263	12580	rrible change came over th	rrible change came over hi
doyle_signoffour_4_d	30	1.0	11795	7991	. On one occasion he actually 	. On one occasion he actually 
doyle_signoffour_4_d	21	0.9523809523809523	12752	11546	ed the door behind th	ed the door behind hi
doyle_signoffour_4_d	23	1.0	17379	228	d in the centre of the 	d in the centre of the 
doyle_signoffour_4_d	28	0.9642857142857143	17380	1836	 in the centre of the room, 	 in the centre of the room. 
vierth_synthetic_2_m	21	0.9523809523809523	15013	132	 there was nothing mo	 there was nothing to
doyle_scarlet_10_d	20	1.0	17416	6171	 nervously with his 	 nervously with his 
doyle_scarlet_10_d	20	0.95	17499	6797	e,” he said at last-	e,” he said at last.
doyle_baskervilles_9_u	20	0.95	2359	7129	d that there was no 	d that there was not
doyle_baskervilles_9_u	20	0.95	3308	4503	 “That depends on ho	 “That depends on wh
doyle_baskervilles_9_u	20	1.0	5524	4837	. “My dear fellow,” 	. “My dear fellow,” 
doyle_baskervilles_9_u	21	0.9523809523809523	10121	671	I will tell you all, 	I will tell you all a
doyle_baskervilles_9_u	21	1.0	10911	670	 I will tell you all 	 I will tell you all 
doyle_baskervilles_9_u	20	0.95	13824	27832	I don’t think that f	I don’t think that I
doyle_baskervilles_9_u	29	1.0	15008	7130	 that there was nothing more 	 that there was nothing more 
doyle_baskervilles_9_u	20	0.95	15369	2512	 to him about it, so	 to him about it,” s
doyle_baskervilles_9_u	20	0.95	15757	34324	 in the course of wh	 in the course of th
doyle_baskervilles_9_u	21	0.9523809523809523	17328	7623	 he appeared to be em	 he appeared to be mo
doyle_baskervilles_9_u	22	1.0	17380	19568	 in the centre of the 	 in the centre of the 
doyle_scarlet_2_d	24	0.9583333333333334	419	14352	 the history of crime th	 the history of crime, t
doyle_scarlet_2_d	21	0.9523809523809523	3100	10263	 Sherlock Holmes and 	 Sherlock Holmes had 
doyle_scarlet_2_d	23	0.9565217391304348	6446	19250	 Mr. Sherlock Holmes, f	 Mr. Sherlock Holmes,” 
doyle_scarlet_2_d	20	0.95	7668	16708	I had no idea that y	I had no idea that s
doyle_scarlet_2_d	21	1.0	8223	12990	ed Sherlock Holmes. “	ed Sherlock Holmes. “
doyle_scarlet_2_d	20	1.0	8224	18907	d Sherlock Holmes. “	d Sherlock Holmes. “
doyle_scarlet_2_d	25	0.96	8571	19250	 Mr. Sherlock Holmes, whe	 Mr. Sherlock Holmes,” he
doyle_scarlet_2_d	20	0.95	12925	9304	 much excited, and e	 much excited, and w
doyle_scarlet_2_d	23	0.9565217391304348	13220	9794	,” he said, “and there 	,” he said, “and these 
doyle_scarlet_2_d	25	1.0	13495	6142	 and endeavoured to draw 	 and endeavoured to draw 
doyle_scarlet_2_d	21	1.0	14181	4596	 that I could hardly 	 that I could hardly 
doyle_scarlet_2_d	25	0.96	14347	18901	,” said Sherlock Holmes, 	,” said Sherlock Holmes. 
doyle_scarlet_2_d	20	0.95	17279	587	 Sherlock Holmes, fo	 Sherlock Holmes fol
doyle_scarlet_12_d	24	1.0	1570	18327	 his private secretary, 	 his private secretary, 
doyle_scarlet_12_d	22	1.0	2351	10204	 observed that there w	 observed that there w
doyle_scarlet_12_d	21	0.9523809523809523	2360	15579	 that there was no do	 that there was no ro
doyle_scarlet_12_d	22	1.0	6916	18299	y Stangerson, who had 	y Stangerson, who had 
doyle_scarlet_12_d	21	0.9523809523809523	11055	18674	e and his secretary, 	e and his secretary h
doyle_scarlet_12_d	23	0.9565217391304348	14967	11761	 white to her very lips	 white to the very lips
doyle_scarlet_12_d	20	0.95	15013	8818	 there was nothing m	 there was nothing e
doyle_scarlet_12_d	20	0.95	16587	3978	, and took a long wa	, and took a long an
doyle_signoffour_2_d	20	0.95	8224	5148	d Sherlock Holmes. “	d Sherlock Holmes. "
doyle_signoffour_2_d	23	0.9565217391304348	14349	5144	 said Sherlock Holmes, 	 said Sherlock Holmes. 
doyle_baskervilles_7_u	20	0.95	5709	19122	 expressive face. “D	 expressive face. “W
doyle_baskervilles_7_u	20	1.0	6446	8180	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_baskervilles_7_u	22	0.9545454545454546	6446	8650	 Mr. Sherlock Holmes, 	 Mr. Sherlock Holmes i
doyle_baskervilles_7_u	22	1.0	6988	7570	 I have no doubt that 	 I have no doubt that 
doyle_baskervilles_7_u	20	1.0	8571	8180	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_baskervilles_7_u	22	0.9545454545454546	8571	8650	 Mr. Sherlock Holmes, 	 Mr. Sherlock Holmes i
doyle_baskervilles_7_u	21	1.0	10215	16183	 fear lest he should 	 fear lest he should 
doyle_signoffour_10_d	20	0.95	10228	7091	 should have had a h	 should have had a b
doyle_baskervilles_5_u	20	0.95	3100	22	 Sherlock Holmes and	 Sherlock Holmes had
doyle_baskervilles_5_u	20	0.95	3100	14155	 Sherlock Holmes and	 Sherlock Holmes mad
doyle_baskervilles_5_u	20	1.0	6446	15104	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_baskervilles_5_u	20	1.0	6446	16704	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_baskervilles_5_u	20	1.0	6446	16866	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_baskervilles_5_u	24	0.9583333333333334	7665	7331	. “I had no idea that yo	. “I had no idea that so
doyle_baskervilles_5_u	20	1.0	8224	11455	d Sherlock Holmes. “	d Sherlock Holmes. “
doyle_baskervilles_5_u	20	1.0	8571	15104	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_baskervilles_5_u	20	1.0	8571	16704	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_baskervilles_5_u	20	1.0	8571	16866	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_baskervilles_5_u	20	1.0	8601	4467	 come upon the right	 come upon the right
doyle_baskervilles_5_u	21	0.9523809523809523	8909	11799	thing of the matter. 	thing of the matter, 
doyle_baskervilles_5_u	21	0.9523809523809523	9922	14205	 tell me all about it	 tell me all about th
doyle_baskervilles_5_u	24	0.9583333333333334	14348	11450	” said Sherlock Holmes, 	” said Sherlock Holmes. 
doyle_baskervilles_5_u	20	0.95	14354	15444	 Sherlock Holmes, wi	 Sherlock Holmes, wa
doyle_baskervilles_5_u	21	1.0	17843	14271	 o’clock this morning	 o’clock this morning
doyle_signoffour_12_d	22	1.0	3099	26422	. Sherlock Holmes and 	. Sherlock Holmes and 
doyle_signoffour_12_d	22	0.9545454545454546	5827	50357	 under lock and key.” 	 under lock and key. T
doyle_signoffour_12_d	20	0.95	5999	26422	. Sherlock Holmes ga	. Sherlock Holmes an
doyle_signoffour_12_d	20	0.95	8224	49490	d Sherlock Holmes. “	d Sherlock Holmes. "
doyle_signoffour_12_d	20	0.95	12652	4192	thing of all this, f	thing of all this," 
