TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_signoffour_12_d	20	0.95	22	26423	 Sherlock Holmes had	 Sherlock Holmes and
doyle_signoffour_12_d	31	0.967741935483871	139	26209	 business in which we had been 	 business in which he had been 
doyle_signoffour_12_d	20	1.0	384	32094	 we found ourselves 	 we found ourselves 
doyle_signoffour_12_d	20	1.0	384	45718	 we found ourselves 	 we found ourselves 
doyle_signoffour_12_d	22	1.0	6748	1671	 know that they would 	 know that they would 
doyle_signoffour_12_d	21	0.9523809523809523	7256	28174	 hundred and forty th	 hundred and forty-th
doyle_signoffour_12_d	23	1.0	11451	49486	 said Sherlock Holmes. 	 said Sherlock Holmes. 
doyle_signoffour_12_d	23	0.9565217391304348	11451	52745	 said Sherlock Holmes. 	 said Sherlock Holmes, 
doyle_signoffour_12_d	22	0.9545454545454546	12372	685	 to Baker Street, and 	 to Baker Street and s
doyle_signoffour_12_d	20	0.95	12950	49560	. There is nothing m	. There is nothing a
doyle_signoffour_12_d	20	0.95	14155	26423	 Sherlock Holmes mad	 Sherlock Holmes and
doyle_signoffour_12_d	22	1.0	14643	2764	his is a very serious 	his is a very serious 
doyle_signoffour_12_d	21	0.9523809523809523	17854	44286	ould lay my hands on 	ould lay my hand on a
doyle_signoffour_12_d	30	1.0	18297	15053	, but I give you my word that 	, but I give you my word that 
doyle_adventures_2_d	20	0.95	22	20685	 Sherlock Holmes had	 Sherlock Holmes and
doyle_adventures_2_d	22	0.9545454545454546	22	42998	 Sherlock Holmes had, 	 Sherlock Holmes had s
doyle_adventures_2_d	23	0.9565217391304348	384	28613	 we found ourselves at 	 we found ourselves as 
doyle_adventures_2_d	21	0.9523809523809523	2628	22240	, Mr. Holmes, but the	, Mr. Holmes, but whe
doyle_adventures_2_d	22	1.0	3985	25095	hat do you make of it 	hat do you make of it 
doyle_adventures_2_d	20	1.0	4159	27990	 I am not sure that 	 I am not sure that 
doyle_adventures_2_d	21	0.9523809523809523	5002	23588	 what their object ca	 what their object wa
doyle_adventures_2_d	28	1.0	9762	2401	 it is impossible for me to 	 it is impossible for me to 
doyle_adventures_2_d	20	0.95	9838	3032	 the present instant	 the present instanc
doyle_adventures_2_d	23	0.9565217391304348	11451	34755	 said Sherlock Holmes. 	 said Sherlock Holmes, 
doyle_adventures_2_d	20	0.95	14155	20685	 Sherlock Holmes mad	 Sherlock Holmes and
doyle_adventures_2_d	20	0.95	14155	42998	 Sherlock Holmes mad	 Sherlock Holmes had
doyle_adventures_2_d	20	1.0	15104	52	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_adventures_2_d	20	1.0	15104	7621	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_adventures_2_d	22	0.9545454545454546	15444	35998	 Sherlock Holmes, was 	 Sherlock Holmes was n
doyle_adventures_2_d	21	0.9523809523809523	15632	21708	e. He said that he wa	e. He said that he ha
doyle_adventures_2_d	20	1.0	16704	52	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
