TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_baskervilles_5_u	32	1.0	831	4557	 which had brought us together. 	 which had brought us together. 
doyle_baskervilles_5_u	20	0.95	14609	15126	 Never have I seen f	 Never have I seen m
doyle_signoffour_12_d	20	0.95	10327	14665	 between his teeth. 	 between his teeth t
doyle_signoffour_12_d	22	0.9545454545454546	11788	12905	 a good two hundred ya	 a good two hundred pa
doyle_signoffour_12_d	20	0.95	14011	25329	 I could see that fr	 I could see that if
doyle_signoffour_12_d	28	0.9642857142857143	14880	4209	," said Holmes, quietly. We 	," said Holmes quietly. "We 
doyle_adventures_2_d	20	0.95	175	31586	ation. I have never 	ation. I have every 
doyle_adventures_2_d	23	0.9565217391304348	3275	40632	 at a moment's notice, 	 at a moment's notice. 
doyle_adventures_2_d	25	0.96	4578	47991	 they would make their wa	 they would make their at
doyle_adventures_2_d	20	1.0	7488	23002	 I think that it is 	 I think that it is 
doyle_adventures_2_d	21	0.9523809523809523	8505	10177	 of what was going fo	 of what was going on
doyle_adventures_2_d	21	1.0	8579	43692	," Holmes answered. "	," Holmes answered. "
doyle_adventures_2_d	20	0.95	9224	39395	 upon the subject," 	 upon the subject." 
doyle_adventures_2_d	20	0.95	11251	8810	ing down into the en	ing down into the ce
doyle_adventures_2_d	20	0.95	11412	44176	," said Jones, with 	," said Jones with a
doyle_adventures_2_d	25	0.96	17741	48881	 shrugged his shoulders i	 shrugged his shoulders. 
doyle_baskervilles_14_u	20	0.95	11795	2441	 two hundred yards. 	 two hundred yards f
doyle_baskervilles_14_u	20	1.0	12833	16955	 could no longer be 	 could no longer be 
doyle_baskervilles_14_u	20	1.0	13221	7284	 the silence of the 	 the silence of the 
doyle_baskervilles_14_u	20	1.0	14608	9767	. Never have I seen 	. Never have I seen 
doyle_baskervilles_14_u	21	1.0	17286	13675	ut there was no sign 	ut there was no sign 
doyle_baskervilles_14_u	20	0.95	17322	20005	. Somewhere in the d	. Somewhere in the h
doyle_baskervilles_10_u	20	0.95	690	17753	he thought that we w	he thought that he w
doyle_adventures_6_d	20	0.95	629	12610	 with the air of a b	 with the air of a m
doyle_adventures_6_d	24	1.0	2789	19218	 could hardly have been 	 could hardly have been 
doyle_adventures_6_d	20	1.0	3927	8822	 be associated with 	 be associated with 
doyle_adventures_6_d	20	1.0	7488	48538	 I think that it is 	 I think that it is 
doyle_adventures_6_d	20	0.95	10327	10673	 between his teeth. 	 between his teeth a
doyle_adventures_6_d	20	0.95	12424	7290	 between his knees o	 between his knees, 
doyle_adventures_6_d	22	0.9545454545454546	12953	9987	ould not have been mor	ould not have been wor
doyle_adventures_6_d	21	1.0	12961	19231	 have been more than 	 have been more than 
doyle_adventures_6_d	20	0.95	14413	21616	 at the sight of thi	 at the sight of the
doyle_adventures_6_d	21	0.9523809523809523	16101	23075	 upon the mud-bank, w	 upon the mud-bank wh
doyle_adventures_6_d	20	0.95	16645	29662	 over his shoulders 	 over his shoulder. 
doyle_adventures_6_d	22	0.9545454545454546	17290	17039	here was no sign of th	here was no sign of hi
doyle_adventures_6_d	29	0.9655172413793104	17737	27585	 and shrugged his shoulders i	 and shrugged his shoulders. 
doyle_signoffour_8_d	22	1.0	5970	4112	 wooden-legged man, wi	 wooden-legged man, wi
doyle_signoffour_8_d	21	0.9523809523809523	5970	4700	 wooden-legged man, w	 wooden-legged man wh
doyle_signoffour_8_d	20	0.95	5970	5131	 wooden-legged man, 	 wooden-legged man a
doyle_signoffour_8_d	25	0.96	15637	4696	 the wooden-legged man th	 the wooden-legged man wh
doyle_signoffour_8_d	20	0.95	15641	5131	 wooden-legged man t	 wooden-legged man a
doyle_signoffour_8_d	21	0.9523809523809523	17439	13023	re," said Holmes, poi	re," said Holmes, pro
doyle_scarlet_8_d	20	0.95	132	13656	 appeared to be in a	 appeared to be in c
doyle_scarlet_8_d	20	0.95	3828	10706	 of his companion, h	 of his companion, a
doyle_scarlet_8_d	20	0.95	12464	14861	. Beside him lay a d	. Beside him lay a l
doyle_scarlet_8_d	32	1.0	12951	18596	 could not have been more than t	 could not have been more than t
doyle_scarlet_8_d	20	0.95	14413	15419	 at the sight of thi	 at the sight of the
doyle_scarlet_8_d	20	0.95	14708	3314	 and burned with a s	 and burned with an 
doyle_scarlet_8_d	20	0.95	14935	17929	 by this time, and a	 by this time, and w
doyle_scarlet_8_d	20	0.95	15289	12123	ed out from under hi	ed out from under th
doyle_adventures_10_d	20	0.95	2789	40906	 could hardly have b	 could hardly have a
doyle_adventures_10_d	20	0.95	17353	28025	 the bottom of the T	 the bottom of the m
doyle_adventures_10_d	26	0.9615384615384616	17741	19757	 shrugged his shoulders in	 shrugged his shoulders an
doyle_baskervilles_1_u	24	0.9583333333333334	12950	5370	e could not have been mo	e could not have been on
doyle_baskervilles_1_u	21	1.0	17784	10840	, but I confess that 	, but I confess that 
doyle_adventures_12_d	21	0.9523809523809523	2617	14757	t the whole matter ou	t the whole matter to
doyle_adventures_12_d	20	1.0	3426	1432	." "It seems to me t	." "It seems to me t
doyle_adventures_12_d	20	0.95	3432	15173	 seems to me to be a	 seems to me to be o
doyle_adventures_12_d	20	0.95	4921	34621	 put myself in the p	 put myself in the w
doyle_adventures_12_d	21	1.0	12951	24590	 could not have been 	 could not have been 
doyle_adventures_12_d	21	1.0	12951	27622	 could not have been 	 could not have been 
doyle_adventures_12_d	20	0.95	14413	47389	 at the sight of thi	 at the sight of him
doyle_adventures_12_d	20	0.95	17283	36462	, but there was no s	, but there was no j
doyle_adventures_12_d	21	0.9523809523809523	17436	46535	 here," said Holmes, 	 here," said Holmes; 
doyle_baskervilles_3_u	25	0.96	17741	4249	 shrugged his shoulders i	 shrugged his shoulders. 
doyle_baskervilles_12_u	20	0.95	831	15101	 which had brought u	 which had brought a
doyle_baskervilles_12_u	20	0.95	5141	17902	 on his track. How, 	 on his track. How d
doyle_baskervilles_12_u	20	0.95	5898	8458	I learned that the A	I learned that the m
