TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_signoffour_8_d	21	1.0	2141	3381	 frightened about him	 frightened about him
doyle_signoffour_8_d	21	0.9523809523809523	9150	13900	ing down the street w	ing down the street. 
doyle_signoffour_8_d	20	0.95	10867	5992	," said Holmes, as a	," said Holmes, as w
doyle_signoffour_8_d	20	0.95	10867	13969	," said Holmes, as a	," said Holmes, as h
doyle_signoffour_8_d	21	1.0	11410	17751	ll know all about it 	ll know all about it 
doyle_signoffour_8_d	21	0.9523809523809523	14852	11468	 the offices of the A	 the officers of the 
doyle_signoffour_8_d	22	0.9545454545454546	21195	6323	" said I. "What could 	" said I. "What would 
doyle_signoffour_8_d	21	0.9523809523809523	22063	11272	 communicated with hi	 communicated with th
doyle_signoffour_8_d	24	1.0	23497	8864	s a different matter. Th	s a different matter. Th
doyle_signoffour_8_d	21	0.9523809523809523	25652	10245	 Sherlock Holmes had 	 Sherlock Holmes and 
doyle_signoffour_8_d	21	1.0	27467	607	 that there were two 	 that there were two 
doyle_signoffour_8_d	20	1.0	28358	10241	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_signoffour_8_d	20	0.95	28796	7876	 do you think that N	 do you think that i
doyle_signoffour_8_d	22	0.9545454545454546	31566	7462	 on the wrong scent. T	 on the wrong scent." 
doyle_signoffour_8_d	20	0.95	33960	10244	. Sherlock Holmes wa	. Sherlock Holmes an
doyle_signoffour_8_d	20	0.95	37344	10244	. Sherlock Holmes wa	. Sherlock Holmes an
doyle_signoffour_8_d	20	1.0	47224	12109	 moment there was a 	 moment there was a 
doyle_signoffour_8_d	20	0.95	47997	4749	 quite understand th	 quite understand ho
doyle_scarlet_8_d	20	0.95	1002	15474	 of disappointment. 	 of disappointment a
doyle_scarlet_8_d	22	0.9545454545454546	9987	18598	ould not have been wor	ould not have been mor
doyle_scarlet_8_d	20	0.95	10812	12448	 of wheels and the c	 of wheels and the n
doyle_scarlet_8_d	21	1.0	19231	18606	 have been more than 	 have been more than 
doyle_scarlet_8_d	20	0.95	21369	16862	s to be a powerful a	s to be a powerful l
doyle_scarlet_8_d	21	1.0	21616	15419	 at the sight of the 	 at the sight of the 
doyle_scarlet_8_d	20	0.95	33063	14448	 throw up his hands?	 throw up his hands,
doyle_scarlet_8_d	20	0.95	40427	8409	, and then settled d	, and then settled u
doyle_scarlet_8_d	20	0.95	41183	15600	 bewilderment. Then 	 bewilderment. The m
doyle_scarlet_8_d	20	0.95	48031	3033	nd it difficult to p	nd it difficult to s
doyle_adventures_10_d	20	0.95	190	19320	, as I understand, f	, as I understand, d
doyle_adventures_10_d	26	0.9615384615384616	1703	35485	I didn't know what to do, 	I didn't know what to do. 
doyle_adventures_10_d	20	1.0	5587	13964	 "Thank you. I have 	 "Thank you. I have 
doyle_adventures_10_d	21	1.0	7657	27928	 sitting by the fire 	 sitting by the fire 
