TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_scarlet_1_d	20	1.0	784	12918	 thought that I had 	 thought that I had 
doyle_scarlet_1_d	20	0.95	6503	12325	d Sherlock Holmes, l	d Sherlock Holmes, s
doyle_scarlet_1_d	20	1.0	9510	5294	, as far as I know, 	, as far as I know, 
doyle_scarlet_1_d	21	0.9523809523809523	16463	4695	. I should prefer tha	. I should prefer hav
doyle_baskervilles_8_u	20	0.95	61	13710	 the corner of the m	 the corner of the d
doyle_baskervilles_8_u	20	1.0	8865	3101	ut I confess that I 	ut I confess that I 
doyle_adventures_8_d	21	0.9523809523809523	61	44346	 the corner of the ma	 the corner of the ta
doyle_adventures_8_d	20	0.95	61	47834	 the corner of the m	 the corner of the c
doyle_adventures_8_d	21	0.9523809523809523	5462	16007	ent," said Holmes, af	ent," said Holmes, "a
doyle_adventures_8_d	23	0.9565217391304348	5850	5609	 was concerned with a w	 was concerned with an 
doyle_adventures_8_d	20	0.95	6503	163	d Sherlock Holmes, l	d Sherlock Holmes, I
doyle_adventures_8_d	20	1.0	6503	21390	d Sherlock Holmes, l	d Sherlock Holmes, l
doyle_adventures_8_d	30	1.0	10643	31362	ould you have the kindness to 	ould you have the kindness to 
doyle_adventures_8_d	21	1.0	10684	6029	 an opinion upon the 	 an opinion upon the 
doyle_adventures_8_d	29	0.9655172413793104	14462	44022	s." I nodded, to show that I 	s." I nodded to show that I h
doyle_signoffour_6_d	21	0.9523809523809523	3362	3379	," he answered. "I am	," he answered. "I ha
doyle_signoffour_6_d	24	0.9583333333333334	5895	2959	e features of interest. 	e features of interest a
doyle_signoffour_6_d	25	1.0	6497	4722	," said Sherlock Holmes, 	," said Sherlock Holmes, 
doyle_signoffour_6_d	25	1.0	6497	14720	," said Sherlock Holmes, 	," said Sherlock Holmes, 
doyle_signoffour_6_d	20	0.95	9653	9733	 "Why, of course I k	 "Why, of course I d
doyle_signoffour_6_d	22	1.0	10489	5013	s of his individuality	s of his individuality
doyle_signoffour_6_d	22	1.0	10651	3962	 have the kindness to 	 have the kindness to 
doyle_signoffour_6_d	20	1.0	11386	6062	," I answered. "It w	," I answered. "It w
doyle_signoffour_6_d	20	0.95	11386	15054	," I answered. "It w	," I answered. "It i
doyle_signoffour_6_d	21	0.9523809523809523	14973	3749	 he could not have re	 he could not have be
doyle_scarlet_6_d	25	0.96	6499	14349	 said Sherlock Holmes, li	 said Sherlock Holmes, wi
doyle_scarlet_6_d	22	0.9545454545454546	8894	6563	 how you arrived at it	 how you arrived at th
doyle_scarlet_14_d	24	1.0	657	8540	. On the contrary, from 	. On the contrary, from 
doyle_scarlet_14_d	20	0.95	2696	8540	. On the contrary, h	. On the contrary, f
doyle_scarlet_14_d	23	1.0	6499	1284	 said Sherlock Holmes, 	 said Sherlock Holmes, 
doyle_scarlet_14_d	20	0.95	9037	1310	ling at my surprise,	ling at my surprise.
doyle_scarlet_14_d	23	1.0	12998	935	 believe that you have 	 believe that you have 
doyle_scarlet_4_d	22	0.9545454545454546	3849	4692	 of my methods of work	 of my method of worki
doyle_scarlet_4_d	20	0.95	4211	4871	 an exact science, a	 an exact science as
doyle_scarlet_4_d	20	1.0	6662	2274	 of observation and 	 of observation and 
doyle_scarlet_4_d	20	1.0	7741	2864	 monograph upon the 	 monograph upon the 
doyle_scarlet_4_d	31	0.967741935483871	8450	2274	 of observation and deduction. 	 of observation and deduction w
doyle_scarlet_4_d	22	1.0	9154	2272	ts of observation and 	ts of observation and 
doyle_signoffour_4_d	20	0.95	61	10734	 the corner of the m	 the corner of the t
doyle_signoffour_4_d	20	0.95	7288	16769	reme importance as a	reme importance has 
doyle_signoffour_4_d	20	1.0	9380	4758	 in such a way that 	 in such a way that 
doyle_signoffour_4_d	21	1.0	10518	4757	t in such a way that 	t in such a way that 
