TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_scarlet_6_d	20	0.95	373	8904	 something of the ai	 something of the ma
doyle_scarlet_6_d	23	1.0	4724	14349	 said Sherlock Holmes, 	 said Sherlock Holmes, 
doyle_scarlet_6_d	21	1.0	5670	15022	s nothing more to be 	s nothing more to be 
doyle_scarlet_6_d	25	1.0	5723	15605	What is your theory, then	What is your theory, then
doyle_scarlet_6_d	25	0.96	6052	10559	 the facts," I answered. 	 the facts,’ I answered. 
doyle_scarlet_6_d	22	1.0	9774	6446	 Mr. Sherlock Holmes, 	 Mr. Sherlock Holmes, 
doyle_scarlet_6_d	25	0.96	9774	8571	 Mr. Sherlock Holmes, the	 Mr. Sherlock Holmes, whe
doyle_scarlet_6_d	20	0.95	9953	5752	 on the right track;	 on the right track?
doyle_scarlet_6_d	20	0.95	12677	7887	 remarked Holmes, sh	 remarked Holmes, se
doyle_scarlet_6_d	33	1.0	13442	15283	 being concerned in the death of 	 being concerned in the death of 
doyle_scarlet_6_d	23	1.0	14722	14349	 said Sherlock Holmes, 	 said Sherlock Holmes, 
doyle_scarlet_14_d	23	1.0	4724	1284	 said Sherlock Holmes, 	 said Sherlock Holmes, 
doyle_scarlet_14_d	24	0.9583333333333334	9774	10862	 Mr. Sherlock Holmes, th	 Mr. Sherlock Holmes, wh
doyle_scarlet_14_d	20	0.95	11742	9302	 possession of the f	 possession of the p
doyle_scarlet_14_d	20	1.0	11828	8497	 reason to believe t	 reason to believe t
doyle_scarlet_14_d	20	0.95	14052	8497	 reason to believe, 	 reason to believe t
doyle_scarlet_14_d	23	1.0	14722	1284	 said Sherlock Holmes, 	 said Sherlock Holmes, 
doyle_scarlet_14_d	20	1.0	14882	7243	 to the head of the 	 to the head of the 
doyle_scarlet_4_d	23	0.9565217391304348	1769	1828	 feet from the ground, 	 feet from the ground. 
doyle_scarlet_4_d	20	0.95	1840	9297	, nor as much as a c	, nor as much as a d
doyle_scarlet_4_d	20	0.95	3754	2601	ould not have been c	ould not have been t
doyle_scarlet_4_d	21	0.9523809523809523	8498	2532	 observe that the par	 observe that the pla
