TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_scarlet_12_d	20	0.95	6128	7102	tion, however, and e	tion, however, and s
doyle_scarlet_12_d	20	0.95	6402	17814	 upon which he had s	 upon which he had d
doyle_scarlet_12_d	22	0.9545454545454546	8323	14466	 which possessed him, 	 which possessed him. 
doyle_scarlet_12_d	21	1.0	8498	16842	 rebelled against the	 rebelled against the
doyle_scarlet_12_d	24	0.9583333333333334	9376	14731	. On another occasion an	. On another occasion, a
doyle_signoffour_2_d	21	1.0	5391	177	 in the most perfect 	 in the most perfect 
doyle_signoffour_2_d	20	0.95	10149	4167	 upon the 4th of Mar	 upon the 4th of May
doyle_signoffour_2_d	20	0.95	12991	5148	d Sherlock Holmes. “	d Sherlock Holmes. "
doyle_signoffour_2_d	23	1.0	18903	5144	 said Sherlock Holmes. 	 said Sherlock Holmes. 
doyle_baskervilles_7_u	23	1.0	565	54	 the following morning 	 the following morning 
doyle_baskervilles_7_u	20	0.95	838	22081	 new surroundings. H	 new surroundings. W
doyle_baskervilles_7_u	20	0.95	1581	13640	 expression in his e	 expression in his f
doyle_baskervilles_7_u	21	0.9523809523809523	10472	1287	 rang the bell and ga	 rang the bell and as
doyle_baskervilles_7_u	21	1.0	15708	1058	thing of the sort. I 	thing of the sort. I 
doyle_baskervilles_7_u	23	0.9565217391304348	19250	8180	 Mr. Sherlock Holmes,” 	 Mr. Sherlock Holmes?” 
doyle_baskervilles_7_u	20	1.0	19250	8650	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_signoffour_10_d	20	0.95	16016	629	 with the air of a m	 with the air of a b
doyle_baskervilles_5_u	20	0.95	116	312	t, of which he had s	t, of which he had t
doyle_baskervilles_5_u	20	1.0	3239	12472	 in endeavouring to 	 in endeavouring to 
doyle_baskervilles_5_u	20	0.95	6188	15633	. He said that he wo	. He said that he wa
doyle_baskervilles_5_u	22	0.9545454545454546	10263	22	 Sherlock Holmes had n	 Sherlock Holmes had, 
doyle_baskervilles_5_u	20	0.95	10263	14155	 Sherlock Holmes had	 Sherlock Holmes mad
doyle_baskervilles_5_u	20	1.0	12991	11455	d Sherlock Holmes. “	d Sherlock Holmes. “
doyle_baskervilles_5_u	24	0.9583333333333334	14053	9634	 you can understand what	 you can understand that
doyle_baskervilles_5_u	20	1.0	16708	7334	I had no idea that s	I had no idea that s
doyle_baskervilles_5_u	20	0.95	16772	14153	.” Sherlock Holmes r	.” Sherlock Holmes m
doyle_baskervilles_5_u	20	0.95	18820	13413	 was evidently the b	 was evidently the m
doyle_baskervilles_5_u	26	1.0	18902	11450	” said Sherlock Holmes. “B	” said Sherlock Holmes. “B
doyle_baskervilles_5_u	23	0.9565217391304348	19250	15104	 Mr. Sherlock Holmes,” 	 Mr. Sherlock Holmes.” 
doyle_baskervilles_5_u	20	1.0	19250	16704	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_baskervilles_5_u	23	0.9565217391304348	19250	16866	 Mr. Sherlock Holmes,” 	 Mr. Sherlock Holmes?” 
doyle_signoffour_12_d	22	0.9545454545454546	1126	47688	 chemical laboratory, 	 chemical laboratory. 
doyle_signoffour_12_d	21	0.9523809523809523	8784	14381	 that my companion wa	 that my companions w
doyle_signoffour_12_d	21	0.9523809523809523	10263	26423	 Sherlock Holmes had 	 Sherlock Holmes and 
doyle_signoffour_12_d	20	0.95	12991	49490	d Sherlock Holmes. “	d Sherlock Holmes. "
doyle_signoffour_12_d	21	0.9523809523809523	14661	34569	e, and that was what 	e, and that was that 
doyle_signoffour_12_d	20	0.95	15284	7753	 with my own eyes. Y	 with my own eyes. O
doyle_signoffour_12_d	20	0.95	15706	38968	Nothing of the sort.	Nothing of the sort,
doyle_signoffour_12_d	21	0.9523809523809523	17573	5840	 could have done it i	 could have done it, 
doyle_signoffour_12_d	24	1.0	18709	22580	n the other side of the 	n the other side of the 
doyle_signoffour_12_d	23	1.0	18903	49486	 said Sherlock Holmes. 	 said Sherlock Holmes. 
doyle_signoffour_12_d	23	0.9565217391304348	18903	52745	 said Sherlock Holmes. 	 said Sherlock Holmes, 
doyle_adventures_2_d	23	0.9565217391304348	1180	2273	s, and occasionally in 	s, and occasionally, in
doyle_adventures_2_d	21	0.9523809523809523	1396	30777	 for days on end he w	 for days on end, he 
doyle_adventures_2_d	20	0.95	4496	44035	 not be aware that t	 not be aware that I
doyle_adventures_2_d	21	1.0	5391	30099	 in the most perfect 	 in the most perfect 
doyle_adventures_2_d	20	0.95	8865	11211	 found that he had m	 found that he had l
doyle_adventures_2_d	27	1.0	10004	46120	me that he had some strong 	me that he had some strong 
doyle_adventures_2_d	21	0.9523809523809523	10263	20685	 Sherlock Holmes had 	 Sherlock Holmes and 
doyle_adventures_2_d	21	1.0	10263	42998	 Sherlock Holmes had 	 Sherlock Holmes had 
doyle_adventures_2_d	21	0.9523809523809523	10470	47303	 I rang the bell and 	 I rang the bell, and
doyle_adventures_2_d	24	1.0	12986	8072	 asked Sherlock Holmes. 	 asked Sherlock Holmes. 
doyle_adventures_2_d	20	0.95	13105	23243	 see that you have r	 see that you have a
doyle_adventures_2_d	28	0.9642857142857143	17824	15315	ed over to the window, and s	ed over to the window and sh
doyle_adventures_2_d	23	0.9565217391304348	18903	34755	 said Sherlock Holmes. 	 said Sherlock Holmes, 
doyle_adventures_2_d	23	0.9565217391304348	19250	52	 Mr. Sherlock Holmes,” 	 Mr. Sherlock Holmes, o
doyle_adventures_2_d	23	0.9565217391304348	19250	7621	 Mr. Sherlock Holmes,” 	 Mr. Sherlock Holmes," 
doyle_adventures_2_d	20	0.95	19290	304	 into the room and h	 into the room and c
doyle_baskervilles_14_u	27	1.0	13530	12639	 a thousand to one against 	 a thousand to one against 
doyle_baskervilles_14_u	21	1.0	17045	6585	 a quarter of an hour	 a quarter of an hour
doyle_baskervilles_14_u	24	1.0	18709	3924	n the other side of the 	n the other side of the 
doyle_baskervilles_14_u	25	0.96	19059	7477	 the man whom we were wat	 the man whom we were awa
doyle_baskervilles_14_u	22	1.0	19059	13309	 the man whom we were 	 the man whom we were 
doyle_baskervilles_10_u	20	0.95	587	15064	 Sherlock Holmes fol	 Sherlock Holmes for
doyle_baskervilles_10_u	20	0.95	8221	15153	ous and melancholy. 	ous and melancholy d
doyle_baskervilles_10_u	20	0.95	8865	17799	 found that he had m	 found that he had s
doyle_baskervilles_10_u	22	1.0	17817	18321	 I walked over to the 	 I walked over to the 
doyle_adventures_6_d	24	1.0	5272	26621	e will have nothing but 	e will have nothing but 
doyle_adventures_6_d	20	0.95	8784	27552	 that my companion w	 that my companion s
doyle_adventures_6_d	20	0.95	8888	20397	 acquaintances, and 	 acquaintance, and I
doyle_adventures_6_d	20	0.95	9585	28833	 Sherlock Holmes use	 Sherlock Holmes see
doyle_adventures_6_d	20	0.95	10001	2185	 time that he had so	 time that she had s
doyle_adventures_6_d	21	1.0	10228	14472	 earlier than usual, 	 earlier than usual, 
doyle_adventures_6_d	21	1.0	10263	25652	 Sherlock Holmes had 	 Sherlock Holmes had 
doyle_adventures_6_d	25	1.0	13376	38554	I should like to see him 	I should like to see him 
doyle_adventures_6_d	20	0.95	13591	8535	 Sherlock Holmes rem	 Sherlock Holmes' re
doyle_adventures_6_d	20	1.0	16016	12610	 with the air of a m	 with the air of a m
doyle_adventures_6_d	23	0.9565217391304348	19250	28358	 Mr. Sherlock Holmes,” 	 Mr. Sherlock Holmes," 
doyle_signoffour_8_d	21	0.9523809523809523	10263	10245	 Sherlock Holmes had 	 Sherlock Holmes and 
doyle_signoffour_8_d	21	1.0	10558	13994	e from the table and 	e from the table and 
doyle_signoffour_8_d	20	1.0	16794	14009	e and lit his pipe. 	e and lit his pipe. 
doyle_signoffour_8_d	21	1.0	18716	6521	ther side of the stre	ther side of the stre
doyle_signoffour_8_d	20	1.0	19250	10241	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_scarlet_8_d	20	0.95	9279	13652	 who appeared to me 	 who appeared to be 
doyle_scarlet_8_d	22	0.9545454545454546	11536	4610	 which he had arrived 	 which he had carried 
doyle_adventures_10_d	20	0.95	863	43341	 was certainly not a	 was certainly not v
doyle_adventures_10_d	20	0.95	1181	8236	, and occasionally i	, and occasionally d
doyle_adventures_10_d	23	0.9565217391304348	5155	24412	 laying his hands upon 	 laying his hand upon t
doyle_adventures_10_d	28	1.0	5634	42174	 of the highest importance, 	 of the highest importance, 
doyle_adventures_10_d	20	1.0	6192	33457	 said that he would 	 said that he would 
doyle_adventures_10_d	20	0.95	9585	29452	 Sherlock Holmes use	 Sherlock Holmes ste
doyle_adventures_10_d	21	1.0	10263	454	 Sherlock Holmes had 	 Sherlock Holmes had 
doyle_adventures_10_d	23	1.0	10961	8148	t struck me as being a 	t struck me as being a 
doyle_adventures_10_d	20	1.0	11677	20552	 the possibility of 	 the possibility of 
doyle_adventures_10_d	20	0.95	12991	39515	d Sherlock Holmes. “	d Sherlock Holmes. "
doyle_adventures_10_d	23	1.0	18710	22167	 the other side of the 	 the other side of the 
doyle_adventures_10_d	23	1.0	18710	36567	 the other side of the 	 the other side of the 
doyle_adventures_10_d	23	0.9565217391304348	18903	22795	 said Sherlock Holmes. 	 said Sherlock Holmes, 
doyle_adventures_10_d	23	1.0	18903	39511	 said Sherlock Holmes. 	 said Sherlock Holmes. 
doyle_adventures_10_d	25	1.0	19651	24847	 glance at my companion. 	 glance at my companion. 
doyle_baskervilles_1_u	20	0.95	16772	10879	.” Sherlock Holmes r	.” Sherlock Holmes w
doyle_baskervilles_1_u	20	1.0	19250	1	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_baskervilles_1_u	24	0.9583333333333334	19250	21	 Mr. Sherlock Holmes,” h	 Mr. Sherlock Holmes, wh
doyle_baskervilles_1_u	20	1.0	19250	10289	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_adventures_12_d	20	1.0	1213	4792	, which appeared to 	, which appeared to 
doyle_adventures_12_d	20	0.95	6513	11885	 I could not help sm	 I could not help su
doyle_adventures_12_d	21	0.9523809523809523	9169	17721	 for half an hour or 	 for half an hour on 
doyle_adventures_12_d	20	0.95	9632	22209	 sitting-room, and I	 sitting-room, and o
doyle_adventures_12_d	20	1.0	10018	15871	 some strong reason 	 some strong reason 
doyle_adventures_12_d	21	1.0	10263	2480	 Sherlock Holmes had 	 Sherlock Holmes had 
doyle_adventures_12_d	20	1.0	12321	8359	 the history of the 	 the history of the 
doyle_adventures_12_d	21	0.9523809523809523	12989	88	ked Sherlock Holmes. 	ked Sherlock Holmes, 
doyle_adventures_12_d	20	0.95	13375	14734	 I should like to se	 I should like to su
doyle_adventures_12_d	22	1.0	13375	14981	 I should like to see 	 I should like to see 
doyle_adventures_12_d	23	0.9565217391304348	13995	41205	 the only one in the wo	 the only one in the ho
doyle_adventures_12_d	21	0.9523809523809523	15384	42810	 facilitates matters 	 facilitate matters i
doyle_adventures_12_d	20	1.0	16823	42353	 you think that you 	 you think that you 
doyle_adventures_12_d	24	1.0	18709	28134	n the other side of the 	n the other side of the 
doyle_adventures_12_d	20	0.95	18803	35112	 in his hand, and wa	 in his hand, and a 
doyle_baskervilles_3_u	22	0.9545454545454546	1439	9821	 in the sitting-room, 	 in the sitting-room o
doyle_baskervilles_3_u	20	0.95	8865	5245	 found that he had m	 found that he had b
doyle_baskervilles_3_u	22	1.0	13102	4618	 “I see that you have 	 “I see that you have 
doyle_baskervilles_3_u	20	1.0	16771	2467	s.” Sherlock Holmes 	s.” Sherlock Holmes 
doyle_baskervilles_3_u	20	0.95	17317	2469	” Sherlock Holmes sn	” Sherlock Holmes st
doyle_baskervilles_12_u	20	0.95	6395	8719	 points upon which h	 points upon which y
doyle_baskervilles_12_u	20	0.95	6513	19997	 I could not help sm	 I could not help as
doyle_baskervilles_12_u	22	0.9545454545454546	10723	20110	, and I naturally bega	, and I naturally beca
doyle_baskervilles_12_u	21	1.0	14669	19901	hat was what brought 	hat was what brought 
doyle_baskervilles_12_u	21	1.0	15498	3344	 invaluable to me in 	 invaluable to me in 
doyle_baskervilles_12_u	21	1.0	16706	1123	. I had no idea that 	. I had no idea that 
doyle_baskervilles_12_u	23	0.9565217391304348	19250	20967	 Mr. Sherlock Holmes,” 	 Mr. Sherlock Holmes?” 
doyle_adventures_4_d	20	0.95	1936	39188	 the attention of th	 the attention of wh
doyle_adventures_4_d	22	1.0	2430	42701	t he was possessed of 	t he was possessed of 
doyle_adventures_4_d	29	0.9655172413793104	3117	6688	. Under these circumstances, 	. Under these circumstances t
doyle_adventures_4_d	20	0.95	3369	19898	 upon that point. Ne	 upon that point. We
doyle_adventures_4_d	23	1.0	3520	17065	l which would give him 	l which would give him 
doyle_adventures_4_d	20	0.95	5437	28124	 think that that lit	 think that that bit
doyle_adventures_4_d	23	0.9565217391304348	6395	28638	 points upon which he h	 points upon which the 
doyle_adventures_4_d	20	1.0	6578	12056	. It ran in this way	. It ran in this way
doyle_adventures_4_d	23	1.0	8452	49361	 was more than I could 	 was more than I could 
doyle_adventures_4_d	20	0.95	9632	42443	 sitting-room, and I	 sitting-room, and u
doyle_adventures_4_d	21	0.9523809523809523	10263	134	 Sherlock Holmes had 	 Sherlock Holmes and 
doyle_adventures_4_d	23	0.9565217391304348	10470	24248	 I rang the bell and ga	 I rang the bell and ca
doyle_adventures_4_d	21	0.9523809523809523	12458	9381	 of observation, and 	 of observation and i
doyle_adventures_4_d	20	0.95	12991	20159	d Sherlock Holmes. “	d Sherlock Holmes. "
doyle_adventures_4_d	20	0.95	13591	25870	 Sherlock Holmes rem	 Sherlock Holmes ret
doyle_adventures_4_d	20	1.0	14395	39340	. There is a strong 	. There is a strong 
doyle_adventures_4_d	20	0.95	15209	32898	 which is a little m	 which is a little r
doyle_adventures_4_d	20	0.95	15326	41495	 special knowledge w	 special knowledge o
