TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_adventures_1_d	20	0.95	111	19060	s at Baker Street, "	s at Baker Street, b
doyle_adventures_1_d	20	0.95	1091	31779	," remarked Holmes. 	," remarked Holmes, 
doyle_adventures_1_d	21	1.0	1091	40840	," remarked Holmes. "	," remarked Holmes. "
doyle_adventures_1_d	20	0.95	2921	14401	e that I could not h	e that I could not c
doyle_adventures_1_d	21	1.0	3058	40420	 the King of Bohemia 	 the King of Bohemia 
doyle_adventures_1_d	22	0.9545454545454546	3058	44452	 the King of Bohemia i	 the King of Bohemia, 
doyle_adventures_1_d	23	0.9565217391304348	3106	2077	 in the case of the Ire	 in the case of the Tre
doyle_adventures_1_d	33	0.9696969696969697	3251	2284	 the reigning family of Holland, 	 the reigning family of Holland. 
doyle_adventures_1_d	20	0.95	3251	13061	 the reigning family	 the reigning famili
doyle_adventures_1_d	46	0.9565217391304348	3397	6544	 good enough to chronicle one or two of my lit	 good enough to chronicle one or two of my tri
doyle_adventures_1_d	22	0.9545454545454546	4278	13696	 from his chair and wa	 from his chair and pa
doyle_adventures_1_d	20	0.95	4400	10704	 over his shoulder, 	 over his shoulders 
doyle_adventures_1_d	21	1.0	4553	11041	 a broad-brimmed hat 	 a broad-brimmed hat 
doyle_adventures_1_d	25	0.96	4965	28127	 the bell. "I have seen t	 the bell. "I have been t
doyle_adventures_1_d	25	0.96	5003	40204	 before," said Holmes, th	 before," said Holmes, st
doyle_adventures_1_d	36	1.0	5537	9433	 our doubts." As he spoke there was 	 our doubts." As he spoke there was 
doyle_adventures_1_d	20	1.0	5773	45877	. Sherlock Holmes we	. Sherlock Holmes we
doyle_adventures_1_d	20	0.95	8890	45347	ly," said Holmes. "A	ly," said Holmes. "Y
doyle_adventures_1_d	36	0.9722222222222222	9686	11684	," said Holmes. "This is my friend, 	," said Holmes. "This is my friend a
doyle_adventures_1_d	20	0.95	11122	15471	, as I understand, a	, as I understand, b
doyle_adventures_1_d	20	0.95	11199	40342	 that night, and he 	 that night, and we 
doyle_adventures_1_d	28	0.9642857142857143	12602	42609	o be left till called for. H	o be left till called for." 
doyle_adventures_1_d	20	1.0	13105	7959	," said Holmes. "It 	," said Holmes. "It 
doyle_adventures_1_d	21	1.0	15764	20888	e that you have been 	e that you have been 
doyle_adventures_1_d	20	0.95	16513	40294	t could have been?" 	t could have been." 
doyle_adventures_1_d	22	1.0	18018	43087	 you. And your address	 you. And your address
doyle_adventures_1_d	24	0.9583333333333334	18647	19677	, there was something no	, there was something in
doyle_adventures_1_d	20	0.95	18869	41909	 Sherlock Holmes sat	 Sherlock Holmes sta
doyle_adventures_1_d	21	1.0	19517	19678	 there was something 	 there was something 
