TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_baskervilles_10_u	21	1.0	1577	18190	 to Coombe Tracey for	 to Coombe Tracey for
doyle_baskervilles_10_u	20	0.95	2084	12115	 slopes of the hill 	 slopes of the hills
doyle_baskervilles_10_u	20	0.95	2481	13157	o,” said he. “These 	o,” said he. “There 
doyle_baskervilles_10_u	20	0.95	7041	6379	 the chance of his b	 the chance of his h
doyle_baskervilles_10_u	21	0.9523809523809523	9291	8450	 together, and the cr	 together, and the wr
doyle_baskervilles_10_u	20	0.95	16055	18915	 the heart of the mi	 the heart of the my
doyle_baskervilles_10_u	20	0.95	16730	10488	 It was evident to u	 It was evident to m
doyle_baskervilles_10_u	20	0.95	17357	10509	 that he had been be	 that he had been ve
doyle_adventures_6_d	20	0.95	35	8532	 of Sherlock Holmes’	 of Sherlock Holmes'
doyle_adventures_6_d	20	0.95	362	20380	 his professional ca	 his professional ac
doyle_adventures_6_d	21	1.0	1124	19452	 the presence of the 	 the presence of the 
doyle_adventures_6_d	21	1.0	1124	22635	 the presence of the 	 the presence of the 
doyle_adventures_6_d	20	1.0	4047	34814	n the corner of the 	n the corner of the 
doyle_adventures_6_d	21	1.0	4699	12046	 was drifting slowly 	 was drifting slowly 
doyle_adventures_6_d	22	1.0	5578	27221	 outlined against the 	 outlined against the 
doyle_adventures_6_d	20	1.0	5812	32082	 in the dining-room 	 in the dining-room 
doyle_adventures_6_d	20	0.95	8398	41258	 and threw himself f	 and threw himself d
doyle_adventures_6_d	20	1.0	10651	17039	here was no sign of 	here was no sign of 
doyle_adventures_6_d	21	0.9523809523809523	11906	30947	 little time to recei	 little time to recti
doyle_adventures_6_d	21	0.9523809523809523	12227	8436	. If you will wait, o	. If you will wait ou
doyle_adventures_6_d	21	0.9523809523809523	13191	32082	 in the dining-room, 	 in the dining-room r
doyle_adventures_6_d	20	0.95	13672	3810	. But there was no s	. But there was no g
doyle_adventures_6_d	22	0.9545454545454546	14186	33845	 had been placed at so	 had been placed at ou
doyle_adventures_6_d	20	0.95	17451	32359	 the conclusion of t	 the conclusion of a
doyle_adventures_6_d	20	0.95	17952	28921	 standing upon the t	 standing upon the r
doyle_adventures_6_d	23	1.0	20782	42536	, I do not know that th	, I do not know that th
doyle_adventures_6_d	21	1.0	20784	47435	I do not know that th	I do not know that th
doyle_adventures_6_d	23	0.9565217391304348	21575	9042	 through the darkness o	 through the darkness. 
doyle_signoffour_8_d	23	1.0	902	6515	 on either side of the 	 on either side of the 
doyle_signoffour_8_d	23	1.0	3382	6515	 on either side of the 	 on either side of the 
doyle_scarlet_8_d	20	0.95	8576	10273	 the shadows of the 	 the shadow of the b
doyle_scarlet_8_d	20	1.0	16157	2942	 that he might have 	 that he might have 
doyle_scarlet_8_d	20	0.95	17448	11317	 to the conclusion o	 to the conclusion t
doyle_adventures_10_d	20	0.95	3388	22173	ther side of the rou	ther side of the roa
doyle_adventures_10_d	20	0.95	3388	36573	ther side of the rou	ther side of the roa
doyle_adventures_10_d	20	0.95	3710	19257	 and left the room, 	 and left the room. 
doyle_adventures_10_d	27	0.9629629629629629	3772	24593	 leaned back in his chair, 	 leaned back in his chair a
doyle_adventures_10_d	23	1.0	3925	22167	 the other side of the 	 the other side of the 
doyle_adventures_10_d	23	1.0	3925	36567	 the other side of the 	 the other side of the 
doyle_adventures_10_d	20	0.95	4202	34124	, and then I heard t	, and then I heard o
doyle_adventures_10_d	20	0.95	7221	22013	, I think that I hea	, I think that I hav
doyle_adventures_10_d	21	0.9523809523809523	7223	31118	I think that I hear h	I think that I heard 
doyle_adventures_10_d	24	1.0	10639	20702	e saw that there was no 	e saw that there was no 
doyle_adventures_10_d	21	0.9523809523809523	15263	27069	 of satisfaction. “Th	 of satisfaction. "Th
doyle_adventures_10_d	20	0.95	19631	24767	 chance of finding f	 chance of finding t
doyle_baskervilles_1_u	20	0.95	35	8632	 of Sherlock Holmes’	 of Sherlock Holmes,
doyle_baskervilles_1_u	20	1.0	3772	6118	 leaned back in his 	 leaned back in his 
doyle_baskervilles_1_u	26	0.9615384615384616	20709	7941	 a curly-haired spaniel. P	 a curly-haired spaniel.” 
doyle_adventures_12_d	20	0.95	35	52901	 of Sherlock Holmes’	 of Sherlock Holmes,
doyle_adventures_12_d	20	0.95	902	2139	 on either side of t	 on either side of a
doyle_adventures_12_d	22	0.9545454545454546	2445	23575	 hundred yards from it	 hundred yards from th
doyle_adventures_12_d	20	0.95	3382	2139	 on either side of t	 on either side of a
