TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_scarlet_3_d	20	0.95	380	8798	 Sherlock Holmes. “M	 Sherlock Holmes. “N
doyle_scarlet_3_d	24	1.0	507	19226	.” Gregson and Lestrade 	.” Gregson and Lestrade 
doyle_scarlet_3_d	25	1.0	1280	20359	 to the two detectives. “	 to the two detectives. “
doyle_scarlet_3_d	21	0.9523809523809523	3587	20362	 the two detectives h	 the two detectives. 
doyle_scarlet_3_d	22	0.9545454545454546	5950	12133	d. There is nothing le	d. There is nothing ne
doyle_scarlet_3_d	20	0.95	10482	5517	 the Brixton Road ha	 the Brixton Road, a
doyle_scarlet_3_d	30	0.9666666666666667	11491	5637	 a hundred yards or so from th	 a hundred yards or so from it
doyle_scarlet_3_d	20	0.95	15196	2283	 the Brixton Road. “	 the Brixton Road. O
doyle_scarlet_3_d	20	0.95	15196	4764	 the Brixton Road. “	 the Brixton Road. I
doyle_scarlet_3_d	25	0.96	16056	20340	 continued, turning to hi	 continued, turning to th
doyle_scarlet_3_d	21	1.0	17126	16297	What do you think of 	What do you think of 
doyle_scarlet_3_d	21	1.0	17126	19530	What do you think of 	What do you think of 
doyle_scarlet_3_d	20	0.95	19486	9889	 that the night was 	 that the light was 
doyle_scarlet_3_d	22	0.9545454545454546	20560	5570	 very much mistaken. I	 very much mistaken.” 
doyle_scarlet_3_d	20	0.95	23172	15669	 as he spoke, and Je	 as he spoke, and he
doyle_signoffour_3_d	21	0.9523809523809523	1714	7342	 to our destination. 	 to our destination t
doyle_signoffour_3_d	23	0.9565217391304348	12749	8965	 out into the country, 	 out into the country. 
doyle_signoffour_3_d	20	0.95	15776	6496	I give you my word t	I give you my word o
doyle_signoffour_1_d	20	1.0	10285	8364	 the opportunity of 	 the opportunity of 
doyle_scarlet_1_d	23	1.0	16056	12434	 continued, turning to 	 continued, turning to 
doyle_scarlet_1_d	21	1.0	17126	10594	What do you think of 	What do you think of 
doyle_scarlet_1_d	20	0.95	22468	12964	” Sherlock Holmes sa	” Sherlock Holmes se
doyle_scarlet_1_d	20	0.95	23172	11595	 as he spoke, and Je	 as he spoke, and he
doyle_baskervilles_8_u	21	0.9523809523809523	4999	2498	t has passed since th	t has passed since hi
doyle_baskervilles_8_u	21	1.0	7719	12237	t that there was some	t that there was some
doyle_baskervilles_8_u	20	0.95	12770	6080	, and there in some 	, and there is some 
doyle_baskervilles_8_u	20	0.95	20553	5249	 he was very much mi	 he was very much in
doyle_scarlet_11_d	21	0.9523809523809523	1589	13173	 which had been his, 	 which had been his o
doyle_scarlet_11_d	20	0.95	2652	13025	,” he said, with a s	,” he said with a si
doyle_scarlet_11_d	20	0.95	16346	3657	 the perspiration br	 the perspiration fr
doyle_scarlet_11_d	21	0.9523809523809523	18367	3564	s told him that the p	s told him that they 
doyle_scarlet_11_d	20	0.95	19554	11312	 I put my hand into 	 I put my head into 
doyle_scarlet_11_d	20	0.95	20813	3565	 told him that the h	 told him that they 
doyle_adventures_8_d	22	1.0	2042	18595	 in the course of the 	 in the course of the 
doyle_adventures_8_d	21	1.0	2969	18973	n the silence of the 	n the silence of the 
doyle_adventures_8_d	20	1.0	2970	46408	 the silence of the 	 the silence of the 
doyle_adventures_8_d	20	0.95	4410	11617	 back in his chair a	 back in his chair w
doyle_adventures_8_d	20	0.95	4410	21416	 back in his chair a	 back in his chair. 
doyle_adventures_8_d	24	0.9583333333333334	5037	46151	 impossible for me to se	 impossible for me to te
doyle_adventures_8_d	24	1.0	6929	31072	 on the other side of th	 on the other side of th
doyle_adventures_8_d	21	0.9523809523809523	7707	17746	 have thought that th	 have thought that it
doyle_adventures_8_d	21	0.9523809523809523	11743	45140	 quarter of an hour, 	 quarter of an hour. 
doyle_adventures_8_d	21	1.0	11772	46377	 when suddenly there 	 when suddenly there 
doyle_adventures_8_d	20	0.95	12155	28984	he cried, shaking hi	he cried, shaking ha
doyle_adventures_8_d	20	0.95	14738	42132	, and then suddenly 	, and then, suddenly
doyle_adventures_8_d	20	0.95	15850	42627	ing in front of us. 	ing in front of us t
doyle_adventures_8_d	20	0.95	16272	51678	 showed me that he k	 showed me that he h
doyle_adventures_8_d	20	1.0	17127	21349	hat do you think of 	hat do you think of 
doyle_adventures_8_d	21	1.0	18287	44581	hall I ever forget th	hall I ever forget th
doyle_adventures_8_d	20	0.95	19739	820	 that I might have d	 that I might have p
doyle_adventures_8_d	20	1.0	22138	32954	 in every detail of 	 in every detail of 
doyle_adventures_8_d	20	0.95	22469	1336	 Sherlock Holmes sai	 Sherlock Holmes sta
doyle_signoffour_6_d	23	0.9565217391304348	2218	13385	 be used against you.” 	 be used against you. I
doyle_signoffour_6_d	20	0.95	2633	7688	 put your hand here,	 put your hand here 
doyle_signoffour_6_d	20	0.95	5951	5661	. There is nothing l	. There is nothing m
