TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_scarlet_2_d	25	0.96	2269	8452	 was more than I could be	 was more than I could de
doyle_scarlet_2_d	23	1.0	2299	9427	 had an interview with 	 had an interview with 
doyle_scarlet_2_d	21	0.9523809523809523	17813	19290	 into the room, and a	 into the room and ha
doyle_scarlet_2_d	20	1.0	24669	19405	e thought of this wh	e thought of this wh
doyle_scarlet_2_d	22	0.9545454545454546	30793	18705	 down the other side, 	 down the other side o
doyle_scarlet_12_d	20	0.95	5431	18872	 had to return to yo	 had to return to wo
doyle_scarlet_12_d	20	0.95	7135	8818	 there was nothing m	 there was nothing e
doyle_scarlet_12_d	21	0.9523809523809523	17192	15135	 the precaution of le	 the precaution of ne
doyle_scarlet_12_d	20	0.95	18033	13497	r and astonishment a	r and astonishment, 
doyle_scarlet_12_d	20	0.95	19349	3253	k of the trees and t	k of the trees, and 
doyle_scarlet_12_d	21	0.9523809523809523	21831	2057	 to think that the wo	 to think that they w
doyle_scarlet_12_d	21	1.0	27078	7445	 the direction of the	 the direction of the
doyle_scarlet_12_d	20	0.95	29147	2278	 the middle of the m	 the middle of the s
doyle_scarlet_12_d	20	0.95	32273	12491	e might have been th	e might have been ch
doyle_signoffour_2_d	22	1.0	1433	1467	 I can hardly imagine 	 I can hardly imagine 
doyle_signoffour_2_d	23	1.0	1903	2859	 that he had gone out t	 that he had gone out t
doyle_signoffour_2_d	20	0.95	6081	8529	 a quarter of a mile	 a quarter of a mill
doyle_signoffour_2_d	20	0.95	17557	7619	ing at the window, c	ing at the window, I
doyle_signoffour_2_d	20	1.0	31963	8314	. I assure you that 	. I assure you that 
doyle_baskervilles_7_u	20	0.95	1787	2983	 have something to s	 have something to r
doyle_baskervilles_7_u	20	0.95	3424	2404	 Sir Charles, and wi	 Sir Charles, and we
doyle_baskervilles_7_u	20	0.95	4117	2450	 the circumstances e	 the circumstances w
doyle_baskervilles_7_u	20	0.95	4943	24034	 since I have been o	 since I have been h
doyle_baskervilles_7_u	20	0.95	5651	22838	 I set off at once i	 I set off at once u
doyle_baskervilles_7_u	24	0.9583333333333334	5682	16413	tion of Merripit House. 	tion of Merripit House, 
doyle_baskervilles_7_u	20	0.95	6151	25630	 Miss Stapleton. It 	 Miss Stapleton. If 
doyle_baskervilles_7_u	26	1.0	7180	9374	 friend, Sir Henry, and th	 friend, Sir Henry, and th
doyle_baskervilles_7_u	26	0.9615384615384616	7763	18440	 it seemed to me that she 	 it seemed to me that the 
doyle_baskervilles_7_u	24	0.9583333333333334	8209	18440	 it seemed to me that St	 it seemed to me that th
doyle_baskervilles_7_u	20	0.95	8532	23105	 by the side of her 	 by the side of the 
doyle_baskervilles_7_u	20	1.0	9399	17597	 eyes blazed at me, 	 eyes blazed at me, 
doyle_baskervilles_7_u	20	1.0	13947	1207	 that it was really 	 that it was really 
doyle_baskervilles_7_u	21	1.0	20565	17090	 were it not for the 	 were it not for the 
doyle_baskervilles_7_u	21	0.9523809523809523	21263	10360	 that I could not tel	 that I could not hel
doyle_baskervilles_7_u	25	0.96	21542	2504	. Was it possible that th	. Was it possible that it
doyle_baskervilles_7_u	23	0.9565217391304348	23215	22701	 intense earnestness wh	 intense earnestness th
doyle_baskervilles_7_u	21	0.9523809523809523	23398	18103	 what I have said. Go	 what I have said. Wo
doyle_baskervilles_7_u	21	0.9523809523809523	25168	8232	 for an instant, but 	 for an instant but a
doyle_baskervilles_7_u	20	0.95	25168	15897	 for an instant, but	 for an instant, bou
