TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_signoffour_10_d	20	0.95	1098	17283	, but there was no m	, but there was no s
doyle_signoffour_10_d	20	1.0	5324	7797	 the long series of 	 the long series of 
doyle_signoffour_10_d	20	0.95	5998	16645	 over his shoulder a	 over his shoulders 
doyle_signoffour_10_d	22	1.0	16783	12950	e could not have been 	e could not have been 
doyle_signoffour_10_d	21	0.9523809523809523	20471	17283	, but there was no ri	, but there was no si
doyle_signoffour_10_d	20	0.95	21884	3697	 sure that he would 	 sure that he could 
doyle_signoffour_10_d	20	0.95	22454	3930	 associated with the	 associated with thi
doyle_baskervilles_5_u	20	0.95	207	4721	 Baskerville Hall. A	 Baskerville Hall.” 
doyle_baskervilles_5_u	20	0.95	207	5782	 Baskerville Hall. A	 Baskerville Hall. W
doyle_baskervilles_5_u	20	0.95	2508	9501	s it possible that i	s it possible that y
doyle_baskervilles_5_u	20	0.95	2585	16301	n Regent Street? The	n Regent Street. The
doyle_baskervilles_5_u	28	0.9642857142857143	3609	5916	elegram to Mr. Barrymore at 	elegram to Mr. Barrymore to 
doyle_baskervilles_5_u	21	1.0	5891	16998	 forty years of age, 	 forty years of age, 
doyle_baskervilles_5_u	23	1.0	6052	2166	t in one of his hands. 	t in one of his hands. 
doyle_baskervilles_5_u	24	0.9583333333333334	6118	10447	, Dr. Watson,” said he a	, Dr. Watson,” said he. 
doyle_baskervilles_5_u	20	0.95	7884	6802	 was very fond of th	 was very fond of ta
doyle_baskervilles_5_u	25	0.96	8178	15102	as Mr. Sherlock Holmes?” 	as Mr. Sherlock Holmes.” 
doyle_baskervilles_5_u	20	1.0	8180	16704	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_baskervilles_5_u	27	1.0	8180	16866	 Mr. Sherlock Holmes?” The 	 Mr. Sherlock Holmes?” The 
doyle_baskervilles_5_u	29	1.0	8405	10443	 you, Dr. Watson,” said he. “	 you, Dr. Watson,” said he. “
doyle_baskervilles_5_u	20	1.0	8650	15104	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_baskervilles_5_u	20	1.0	8650	16704	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_baskervilles_5_u	20	1.0	8650	16866	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_baskervilles_5_u	20	0.95	9584	3485	I promise you that I	I promise you that i
doyle_baskervilles_5_u	21	1.0	13750	8895	 of the Baskervilles 	 of the Baskervilles 
doyle_baskervilles_5_u	27	1.0	14528	13196	 I should not be surprised 	 I should not be surprised 
doyle_baskervilles_5_u	20	1.0	14655	3895	est thing that ever 	est thing that ever 
doyle_baskervilles_5_u	22	0.9545454545454546	14772	3984	What do you make of th	What do you make of it
doyle_baskervilles_5_u	22	1.0	18979	2069	 Sir Henry Baskerville	 Sir Henry Baskerville
doyle_baskervilles_5_u	22	1.0	18979	6008	 Sir Henry Baskerville	 Sir Henry Baskerville
doyle_baskervilles_5_u	22	1.0	18979	17723	 Sir Henry Baskerville	 Sir Henry Baskerville
doyle_baskervilles_5_u	22	0.9545454545454546	22486	8895	 of the Baskervilles, 	 of the Baskervilles i
doyle_baskervilles_5_u	26	0.9615384615384616	23266	10447	, Dr. Watson,” said she. “	, Dr. Watson,” said he. “Y
doyle_baskervilles_5_u	26	0.9615384615384616	24493	10447	, Dr. Watson,” said she. “	, Dr. Watson,” said he. “Y
doyle_baskervilles_5_u	20	1.0	25611	7659	 one more question, 	 one more question, 
doyle_baskervilles_5_u	20	0.95	25769	12951	 There is nothing to	 There is nothing mo
doyle_baskervilles_5_u	21	1.0	26320	4718	 to Baskerville Hall.	 to Baskerville Hall.
doyle_baskervilles_5_u	20	1.0	26320	10572	 to Baskerville Hall	 to Baskerville Hall
doyle_signoffour_12_d	23	0.9565217391304348	455	21731	, and it was hard to re	, and it was hard to se
doyle_signoffour_12_d	23	1.0	1365	47918	. It seemed to me that 	. It seemed to me that 
doyle_signoffour_12_d	20	0.95	3089	30407	 that the time was p	 that the time was a
doyle_signoffour_12_d	22	0.9545454545454546	4702	23409	 I thought of the stra	 I thought of the trea
doyle_signoffour_12_d	20	0.95	7159	7619	Of course you know t	Of course you know a
doyle_signoffour_12_d	20	0.95	7913	15511	, and I knew that hi	, and I knew that if
doyle_signoffour_12_d	20	0.95	7913	46556	, and I knew that hi	, and I knew that he
doyle_signoffour_12_d	26	1.0	10195	14736	My first thought was that 	My first thought was that 
doyle_signoffour_12_d	20	0.95	10347	31852	t was certain that I	t was certain that w
doyle_signoffour_12_d	26	0.9615384615384616	11067	11374	 I should think that there	 I should think that the e
doyle_signoffour_12_d	20	0.95	16517	14811	 that this was the M	 that this was the b
doyle_signoffour_12_d	20	1.0	18442	47921	t seemed to me that 	t seemed to me that 
doyle_signoffour_12_d	24	0.9583333333333334	19141	37915	We have been talking at 	We have been talking it 
doyle_signoffour_12_d	21	0.9523809523809523	24948	47075	 that he should be wa	 that he should be ta
doyle_signoffour_12_d	21	0.9523809523809523	25769	49561	 There is nothing to 	 There is nothing at 
doyle_adventures_2_d	21	0.9523809523809523	1332	46430	 could account for ou	 could account for su
doyle_adventures_2_d	20	1.0	1368	12182	t seemed to me that 	t seemed to me that 
doyle_adventures_2_d	21	1.0	1509	46245	 women in the house, 	 women in the house, 
doyle_adventures_2_d	21	0.9523809523809523	4701	46581	? I thought of the st	? I thought of the as
doyle_adventures_2_d	23	0.9565217391304348	6084	14892	, I am sure, excuse my 	, I am sure, excuse me 
doyle_adventures_2_d	20	0.95	6633	16134	 I thought that I wo	 I thought that I wa
doyle_adventures_2_d	29	1.0	7563	642	es, and I have no doubt that 	es, and I have no doubt that 
doyle_adventures_2_d	20	1.0	8180	52	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_adventures_2_d	20	1.0	8180	7621	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_adventures_2_d	22	0.9545454545454546	8650	52	 Mr. Sherlock Holmes i	 Mr. Sherlock Holmes, 
doyle_adventures_2_d	20	1.0	8650	7621	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_adventures_2_d	20	0.95	8653	27174	. Sherlock Holmes is	. Sherlock Holmes st
doyle_adventures_2_d	20	0.95	9176	2901	 indication of the n	 indication of the c
doyle_adventures_2_d	51	1.0	10131	35682	 that I may have the pleasure of introducing you to	 that I may have the pleasure of introducing you to
doyle_adventures_2_d	25	1.0	11287	4102	thing remarkable about th	thing remarkable about th
doyle_adventures_2_d	21	0.9523809523809523	14773	25095	hat do you make of th	hat do you make of it
doyle_adventures_2_d	22	1.0	16250	33218	 I heard the sound of 	 I heard the sound of 
doyle_adventures_2_d	22	1.0	16250	43103	 I heard the sound of 	 I heard the sound of 
doyle_adventures_2_d	22	1.0	18440	12180	 it seemed to me that 	 it seemed to me that 
doyle_adventures_2_d	20	0.95	22191	44668	 the most complete o	 the most complete m
doyle_adventures_2_d	20	0.95	22721	41452	 that I could not do	 that I could not on
doyle_adventures_2_d	20	0.95	26202	31986	d disappeared in a f	d disappeared in an 
doyle_baskervilles_14_u	20	0.95	207	16909	 Baskerville Hall. A	 Baskerville Hall. T
doyle_baskervilles_14_u	23	0.9565217391304348	7798	19984	 upon that last night i	 upon that last night. 
doyle_baskervilles_14_u	20	1.0	9870	4974	 was turned towards 	 was turned towards 
doyle_baskervilles_14_u	23	1.0	11581	4642	 the great Grimpen Mire	 the great Grimpen Mire
doyle_baskervilles_14_u	26	0.9615384615384616	11581	20032	 the great Grimpen Mire,” 	 the great Grimpen Mire, d
doyle_baskervilles_14_u	23	1.0	12538	4642	 the great Grimpen Mire	 the great Grimpen Mire
doyle_baskervilles_14_u	23	1.0	12538	20032	 the great Grimpen Mire	 the great Grimpen Mire
doyle_baskervilles_14_u	20	0.95	12902	16185	. That is where the 	. That is where he w
doyle_baskervilles_14_u	29	1.0	13742	3	he Hound of the Baskervilles 	he Hound of the Baskervilles 
doyle_baskervilles_14_u	20	0.95	15922	18135	 from tuft to tuft b	 from tuft to tuft o
doyle_baskervilles_14_u	20	0.95	16402	20322	ed the position of M	ed the position of a
doyle_baskervilles_14_u	23	0.9565217391304348	19890	13124	 old manservant, who se	 old manservant, who me
doyle_baskervilles_14_u	24	0.9583333333333334	22484	9	nd of the Baskervilles, 	nd of the Baskervilles O
doyle_baskervilles_14_u	21	0.9523809523809523	24130	4646	 great Grimpen Mire, 	 great Grimpen Mire t
doyle_baskervilles_14_u	21	1.0	24130	20036	 great Grimpen Mire, 	 great Grimpen Mire, 
doyle_baskervilles_14_u	21	1.0	26320	16906	 to Baskerville Hall.	 to Baskerville Hall.
doyle_baskervilles_10_u	20	0.95	76	14214	 did something to ef	 did something to en
doyle_baskervilles_10_u	22	0.9545454545454546	204	11955	 of Baskerville Hall. 	 of Baskerville Hall r
doyle_baskervilles_10_u	21	0.9523809523809523	652	5126	” said the baronet. “	” said the baronet, “
