TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_adventures_4_d	21	1.0	1123	12952	. I had no idea that 	. I had no idea that 
doyle_adventures_4_d	21	1.0	1294	23216	 Watson, I fear that 	 Watson, I fear that 
doyle_adventures_4_d	23	0.9565217391304348	1576	7615	 in the neighbourhood. 	 in the neighbourhood, 
doyle_adventures_4_d	25	0.96	1576	35264	 in the neighbourhood. Yo	 in the neighbourhood. Ho
doyle_adventures_4_d	21	1.0	3847	2748	 I have been able to 	 I have been able to 
doyle_adventures_4_d	24	0.9583333333333334	3847	3950	 I have been able to get	 I have been able to gat
doyle_adventures_4_d	20	0.95	4752	44449	 a bundle of papers 	 a bundle of paper b
doyle_adventures_4_d	20	0.95	5744	18734	 probable that I sho	 probable that I sha
doyle_adventures_4_d	21	0.9523809523809523	5968	16559	 conversation with th	 conversation with hi
doyle_adventures_4_d	20	0.95	7402	24120	 something terrible-	 something terrible 
doyle_adventures_4_d	20	1.0	8322	10677	 circumstances, and 	 circumstances, and 
doyle_adventures_4_d	26	0.9615384615384616	8715	14457	 the points upon which you	 the point upon which you 
doyle_adventures_4_d	20	0.95	8719	28638	 points upon which y	 points upon which t
doyle_adventures_4_d	20	0.95	12856	25729	 that I could not fo	 that I could not lo
doyle_adventures_4_d	21	0.9523809523809523	13218	50480	ed slowly from the cr	ed slowly from the ro
doyle_adventures_4_d	21	1.0	15373	12688	 in the direction of 	 in the direction of 
doyle_adventures_4_d	21	1.0	20966	19559	, Mr. Sherlock Holmes	, Mr. Sherlock Holmes
doyle_adventures_4_d	25	1.0	21469	20536	 shrugged his shoulders. 	 shrugged his shoulders. 
doyle_adventures_4_d	25	1.0	21469	37598	 shrugged his shoulders. 	 shrugged his shoulders. 
doyle_baskervilles_4_u	20	1.0	1796	2728	 was convinced that 	 was convinced that 
doyle_baskervilles_4_u	24	1.0	3311	20024	.” “My dear fellow, you 	.” “My dear fellow, you 
doyle_baskervilles_4_u	25	0.96	4764	12261	 papers from his pocket. 	 papers from his pocket a
doyle_baskervilles_4_u	20	1.0	6626	14261	r all that you have 	r all that you have 
doyle_baskervilles_4_u	20	0.95	6987	1097	 you have yourself o	 you have yourself h
doyle_baskervilles_4_u	20	1.0	9248	13611	 Baskerville Hall.” 	 Baskerville Hall.” 
doyle_baskervilles_4_u	21	0.9523809523809523	9509	2476	 is the meaning of it	 is the meaning of th
doyle_baskervilles_4_u	20	0.95	12081	15435	s in the direction w	s in the direction o
doyle_baskervilles_4_u	29	1.0	12152	16553	 Holmes looked eagerly round 	 Holmes looked eagerly round 
doyle_baskervilles_4_u	24	0.9583333333333334	13360	1	 Sir Henry Baskerville! 	 Sir Henry Baskerville O
doyle_baskervilles_4_u	22	1.0	13360	676	 Sir Henry Baskerville	 Sir Henry Baskerville
doyle_baskervilles_4_u	24	0.9583333333333334	13360	2398	 Sir Henry Baskerville! 	 Sir Henry Baskerville, 
doyle_baskervilles_4_u	24	0.9583333333333334	13360	4041	 Sir Henry Baskerville! 	 Sir Henry Baskerville t
doyle_baskervilles_4_u	24	0.9583333333333334	13360	6332	 Sir Henry Baskerville! 	 Sir Henry Baskerville, 
doyle_baskervilles_4_u	24	0.9583333333333334	13360	12353	 Sir Henry Baskerville! 	 Sir Henry Baskerville l
doyle_baskervilles_4_u	21	1.0	15373	15436	 in the direction of 	 in the direction of 
doyle_baskervilles_4_u	20	0.95	17486	19594	 in all probability-	 in all probability 
doyle_baskervilles_4_u	20	0.95	18101	13003	. I suppose that it 	. I suppose that fit
doyle_baskervilles_4_u	20	1.0	20938	3809	 “What do you think 	 “What do you think 
doyle_baskervilles_4_u	21	1.0	20966	766	, Mr. Sherlock Holmes	, Mr. Sherlock Holmes
doyle_baskervilles_4_u	20	1.0	22071	13608	 to Baskerville Hall	 to Baskerville Hall
doyle_baskervilles_15_u	21	1.0	181	19843	ed in an instant to b	ed in an instant to b
doyle_baskervilles_15_u	21	0.9523809523809523	2354	8118	he old gentleman with	he old gentleman wait
doyle_baskervilles_15_u	20	0.95	3660	14894	 Sir Henry and you i	 Sir Henry and you. 
doyle_baskervilles_15_u	20	0.95	5968	1724	 conversation with t	 conversations with 
doyle_baskervilles_15_u	22	1.0	6353	18439	There can be no doubt 	There can be no doubt 
