TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_scarlet_4_d	21	1.0	575	3075	Gregson and Lestrade 	Gregson and Lestrade 
doyle_scarlet_4_d	23	0.9565217391304348	1033	12920	 have missed the invest	 have missed the finest
doyle_scarlet_4_d	40	1.0	3061	861	 must have been there during the night. 	 must have been there during the night. 
doyle_scarlet_4_d	40	0.975	3061	1212	 must have been there during the night. 	 must have been there during the night, 
doyle_scarlet_4_d	31	1.0	4232	1460	d from the length of his stride	d from the length of his stride
doyle_scarlet_4_d	21	1.0	4242	5612	 length of his stride	 length of his stride
doyle_scarlet_4_d	26	1.0	4873	4729	me to the conclusion that 	me to the conclusion that 
doyle_scarlet_4_d	25	1.0	5451	3599	 the object of the murder	 the object of the murder
doyle_scarlet_4_d	20	0.95	6654	1466	 the length of his n	 the length of his s
doyle_scarlet_4_d	25	0.96	6693	4726	 come to the conclusion, 	 come to the conclusion t
doyle_scarlet_4_d	20	0.95	11220	10837	ed Sherlock Holmes w	ed Sherlock Holmes. 
doyle_signoffour_4_d	26	1.0	4873	18442	me to the conclusion that 	me to the conclusion that 
doyle_signoffour_4_d	23	1.0	5834	7263	owing that he had been 	owing that he had been 
doyle_signoffour_4_d	20	0.95	6539	10477	 opinion as to the m	 opinion as to the d
doyle_signoffour_4_d	25	0.96	6693	18439	 come to the conclusion, 	 come to the conclusion t
doyle_signoffour_4_d	20	0.95	6773	17895	 which covered the f	 which covered the e
doyle_signoffour_4_d	25	1.0	9292	10184	 came into possession of 	 came into possession of 
doyle_signoffour_4_d	22	1.0	10862	2081	 Mr. Sherlock Holmes, 	 Mr. Sherlock Holmes, 
doyle_scarlet_10_d	20	0.95	209	67	 Jefferson Hope had 	 Jefferson Hope and 
doyle_scarlet_10_d	21	0.9523809523809523	7507	67	 Jefferson Hope, and 	 Jefferson Hope and h
doyle_scarlet_10_d	25	1.0	7780	4062	 was none other than the 	 was none other than the 
doyle_scarlet_10_d	22	1.0	10350	112	 from Salt Lake City. 	 from Salt Lake City. 
doyle_baskervilles_9_u	22	0.9545454545454546	3897	16916	 passed through the ga	 passed through the sa
doyle_baskervilles_9_u	20	0.95	7306	4117	 the circumstances c	 the circumstances e
doyle_baskervilles_9_u	21	1.0	9344	25783	 which I had already 	 which I had already 
doyle_baskervilles_9_u	22	0.9545454545454546	11357	33775	 have all the facts in	 have all the facts an
doyle_scarlet_2_d	25	0.96	1282	18901	,” said Sherlock Holmes, 	,” said Sherlock Holmes. 
doyle_scarlet_2_d	22	0.9545454545454546	1735	7530	 accomplishment, and a	 accomplishments, and 
doyle_scarlet_2_d	20	0.95	2903	10728	 I naturally began b	 I naturally began t
doyle_scarlet_2_d	22	1.0	4279	9137	 fashionably dressed, 	 fashionably dressed, 
doyle_scarlet_2_d	20	1.0	7854	6038	 showed me that the 	 showed me that the 
doyle_scarlet_2_d	23	1.0	10744	18435	 Scotland Yard official	 Scotland Yard official
doyle_scarlet_2_d	24	0.9583333333333334	10862	19250	 Mr. Sherlock Holmes, wh	 Mr. Sherlock Holmes,” h
doyle_scarlet_2_d	20	0.95	11220	12990	ed Sherlock Holmes w	ed Sherlock Holmes. 
doyle_scarlet_12_d	21	1.0	204	2031	, and Jefferson Hope 	, and Jefferson Hope 
doyle_scarlet_12_d	20	1.0	209	7594	 Jefferson Hope had 	 Jefferson Hope had 
doyle_scarlet_12_d	20	0.95	4957	13042	 had been forced upo	 had been forced, po
doyle_scarlet_12_d	20	0.95	7408	17105	 that Drebber had al	 that Drebber had ma
doyle_scarlet_12_d	21	1.0	8395	1395	t Jefferson Hope was 	t Jefferson Hope was 
doyle_scarlet_12_d	21	1.0	8396	18472	 Jefferson Hope was t	 Jefferson Hope was t
doyle_scarlet_12_d	24	0.9583333333333334	8768	16539	 under an assumed name. 	 under an assumed name, 
doyle_signoffour_2_d	23	0.9565217391304348	1284	5144	 said Sherlock Holmes, 	 said Sherlock Holmes. 
doyle_signoffour_2_d	20	1.0	5399	6951	 question as to the 	 question as to the 
doyle_baskervilles_7_u	20	0.95	2472	2468	 which led up to tha	 which led up to the
doyle_baskervilles_7_u	20	0.95	7306	2450	 the circumstances c	 the circumstances w
doyle_baskervilles_7_u	20	1.0	10862	8180	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_baskervilles_7_u	22	0.9545454545454546	10862	8650	 Mr. Sherlock Holmes, 	 Mr. Sherlock Holmes i
doyle_signoffour_10_d	21	1.0	7906	7187	hich would have been 	hich would have been 
doyle_signoffour_10_d	20	0.95	8645	5003	. He would, probably	. He would probably 
doyle_baskervilles_5_u	24	0.9583333333333334	1283	11450	” said Sherlock Holmes, 	” said Sherlock Holmes. 
doyle_baskervilles_5_u	20	1.0	10862	15104	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_baskervilles_5_u	20	1.0	10862	16704	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_baskervilles_5_u	20	1.0	10862	16866	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_signoffour_12_d	20	0.95	735	52366	 see that they had v	 see that they had, 
doyle_signoffour_12_d	21	1.0	895	38184	he question is, what 	he question is, what 
doyle_signoffour_12_d	23	0.9565217391304348	1284	49486	 said Sherlock Holmes, 	 said Sherlock Holmes. 
doyle_signoffour_12_d	23	1.0	1284	52745	 said Sherlock Holmes, 	 said Sherlock Holmes, 
doyle_signoffour_12_d	20	0.95	2675	11513	nd everything else f	nd everything else, 
doyle_signoffour_12_d	28	0.9642857142857143	4873	37981	me to the conclusion that he	me to the conclusion that th
doyle_signoffour_12_d	25	0.96	6693	37978	 come to the conclusion, 	 come to the conclusion t
doyle_signoffour_12_d	28	0.9642857142857143	14049	52857	 End of Project Gutenberg’s 	 End of Project Gutenberg's 
doyle_signoffour_12_d	24	1.0	14095	52905	, by Arthur Conan Doyle	, by Arthur Conan Doyle
doyle_adventures_2_d	21	0.9523809523809523	626	37363	 Holmes remarked, as 	 Holmes remarked as h
doyle_adventures_2_d	22	0.9545454545454546	942	40926	e that you have done. 	e that you have done w
doyle_adventures_2_d	23	1.0	1284	34755	 said Sherlock Holmes, 	 said Sherlock Holmes, 
doyle_adventures_2_d	20	1.0	4063	40332	 upon the top of the	 upon the top of the
doyle_adventures_2_d	29	0.9655172413793104	4582	37921	ed expression upon his face a	ed expression upon his face, 
doyle_adventures_2_d	33	1.0	4873	25834	me to the conclusion that he had 	me to the conclusion that he had 
doyle_adventures_2_d	25	0.96	6693	25831	 come to the conclusion, 	 come to the conclusion t
doyle_adventures_2_d	20	0.95	8379	25842	e conclusion that Je	e conclusion that he
doyle_adventures_2_d	27	0.9629629629629629	8497	31605	 reason to believe that he 	 reason to believe that we 
doyle_adventures_2_d	20	1.0	8539	23308	e. On the contrary, 	e. On the contrary, 
doyle_adventures_2_d	22	1.0	10862	52	 Mr. Sherlock Holmes, 	 Mr. Sherlock Holmes, 
doyle_adventures_2_d	23	0.9565217391304348	10862	7621	 Mr. Sherlock Holmes, w	 Mr. Sherlock Holmes," 
doyle_adventures_2_d	20	0.95	11220	8076	ed Sherlock Holmes w	ed Sherlock Holmes. 
